gvkey,fyear,fic,sic,at,seq,price,shares,profit,roa,mktcap,pb,roa_w,pb_w,common_law,sic2
210906,2023,JPN,7380,19950,15698,506,15.129,672,0.03368421052631579,7655.273999999999,0.48765919225379023,0.03368421052631579,0.48765919225379023,0,73
207499,2023,JPN,5090,113415,51300,2767,32.513,6581,0.05802583432526562,89963.47099999999,1.7536738986354774,0.05802583432526562,1.7536738986354774,0,50
207501,2023,JPN,5812,748056,214386,7389,128.499,30693,0.041030350668933874,949479.1109999999,4.428829825641599,0.041030350668933874,4.428829825641599,0,58
207522,2023,JPN,5812,10467,1704,1213,24.608,94,0.008980605713193847,29849.504,17.517314553990612,0.008980605713193847,13.425787468582136,0,58
207543,2023,JPN,5141,20140,16935,1420,4.051,599,0.02974180734856008,5752.42,0.33967640980218483,0.02974180734856008,0.33967640980218483,0,51
207544,2023,JPN,4731,154892,83937,3975,3.378,8305,0.05361800480334685,13427.550000000001,0.159971764537689,0.05361800480334685,0.159971764537689,0,47
207545,2023,JPN,5812,64398,24155,878,5.38,1601,0.024861020528587845,4723.64,0.19555537155868352,0.024861020528587845,0.19555537155868352,0,58
207552,2023,JPN,3873,5794,1470,71,3.722,390,0.06731101139109423,264.262,0.17977006802721088,0.06731101139109423,0.17977006802721088,0,38
207553,2023,JPN,5190,9237,5041,750,1.819,182,0.019703366894013207,1364.25,0.2706308272168221,0.019703366894013207,0.2706308272168221,0,51
207555,2023,JPN,7000,468565,129373,2446,39.561,15892,0.03391631897388836,96766.206,0.747962913436343,0.03391631897388836,0.747962913436343,0,70
207556,2023,JPN,3612,35334,24433,1324,8.307,2955,0.0836304975377823,10998.468,0.4501480784185323,0.0836304975377823,0.4501480784185323,0,36
250440,2023,JPN,4581,13796,9354,825,2.789,689,0.049942012177442735,2300.925,0.24598300192431047,0.049942012177442735,0.24598300192431047,0,45
207558,2023,JPN,8200,8896,4302,302,20.273,-425,-0.04777428057553957,6122.446,1.4231627150162716,-0.04777428057553957,1.4231627150162716,0,82
207559,2023,JPN,5084,58924,39105,2363,15.197,3585,0.06084108342950241,35910.511,0.9183099603631248,0.06084108342950241,0.9183099603631248,0,50
207565,2023,JPN,3944,166252,100000,2232.5,150.185,9808,0.05899477901017732,335288.0125,3.352880125,0.05899477901017732,3.352880125,0,39
207569,2023,JPN,5013,24960,16155,618,4.507,1506,0.06033653846153846,2785.326,0.17241262766945217,0.06033653846153846,0.17241262766945217,0,50
207579,2023,JPN,2750,77414,46741,760,8.509,4336,0.056010540729067096,6466.84,0.13835476348387926,0.056010540729067096,0.13835476348387926,0,27
207601,2023,JPN,7372,78694,37829,638,8.425,2373,0.030154776730119195,5375.1500000000005,0.1420907240476883,0.030154776730119195,0.1420907240476883,0,73
207628,2023,JPN,1500,31981,20477,1408,39.797,2976,0.09305525155561115,56034.17599999999,2.736444596376422,0.09305525155561115,2.736444596376422,0,15
207842,2023,MYS,2400,179.39,115.811,0.015,9.405,-7.6,-0.042365795194826916,0.14107499999999998,0.0012181485351132446,-0.042365795194826916,0.0012181485351132446,1,24
207869,2023,KOR,2600,1622970.089,621350.229,3170,15.074,-21985.817,-0.01354665569563679,47784.58,0.07690442164462451,-0.01354665569563679,0.07690442164462451,0,26
207870,2023,KOR,900,7725142.829,2696817.031,33300,8.277,224959.3,0.02912040657106147,275624.1,0.10220348537987262,0.02912040657106147,0.10220348537987262,0,9
207872,2023,KOR,3730,2890585,340793,4450,22.336,-114008,-0.03944115118565965,99395.2,0.29165857279932395,-0.03944115118565965,0.29165857279932395,0,37
207874,2023,KOR,4400,514472.138,335323.472,5790,8.308,10211.453,0.019848408195042043,48103.32,0.14345348302966396,0.019848408195042043,0.14345348302966396,0,44
207875,2023,KOR,1500,2468946.95,764372.405,7220,15.939,31898.16,0.012919742969770978,115079.58,0.15055433614194902,0.012919742969770978,0.15055433614194902,0,15
207876,2023,KOR,7011,3006538.77,608462.497,65400,175.073,85978.604,0.02859720448574159,11449774.200000001,18.81755121548601,0.02859720448574159,13.425787468582136,0,70
207877,2023,KOR,3490,991687.67,372386.347,10850,6.709,21056.176,0.021232668951102315,72792.65,0.1954761515464475,0.021232668951102315,0.1954761515464475,0,34
207881,2023,JPN,3714,15481,6005,2242,0.61,488,0.03152251146566759,1367.62,0.22774687760199833,0.03152251146566759,0.22774687760199833,0,37
207882,2023,KOR,2200,1059230.39,857743.186,8880,2.774,7840.344,0.007401925090159092,24633.12,0.028718526013449437,0.007401925090159092,0.028718526013449437,0,22
207887,2023,KOR,5140,5051682.271,2702476.114,3640,34.634,1040799.996,0.20603037565820023,126067.76,0.046648982148968586,0.20603037565820023,0.046648982148968586,0,51
207889,2023,KOR,3312,3665171.001,1955393.7,24850,22.188,128258.302,0.03499381119325842,551371.7999999999,0.28197482685967534,0.03499381119325842,0.28197482685967534,0,33
207892,2023,KOR,1600,2571300.488,558993.974,11550,21.901,283.686,1.103278287870025e-4,252956.55,0.4525210677852495,1.103278287870025e-4,0.4525210677852495,0,16
207896,2023,KOR,3674,503113.632,133829.59,910,10.645,-2900.497,-0.00576509324239499,9686.949999999999,0.0723827219376522,-0.00576509324239499,0.0723827219376522,0,36
207899,2023,KOR,3312,1802517.205,1121555.376,23800,3.796,91030.869,0.05050208050580022,90344.8,0.0805531335619045,0.05050208050580022,0.0805531335619045,0,33
207900,2023,KOR,4412,4727803.814,1609161.94,2155,261.752,68278.849,0.014441980184924822,564075.56,0.35053995870670424,0.014441980184924822,0.35053995870670424,0,44
207903,2023,KOR,3330,12046071.312,9390228.17,498000,39.378,527261.488,0.04377041064622912,19610244,2.088367145608987,0.04377041064622912,2.088367145608987,0,33
207904,2023,KOR,2800,1509561.243,834446.649,40950,14.745,7702.543,0.005102504476527554,603807.75,0.7236025822904347,0.005102504476527554,0.7236025822904347,0,28
207905,2023,KOR,2300,1309219.122,564007.597,4255,22.464,10704.984,0.008176617512007284,95584.31999999999,0.1694734618973581,0.008176617512007284,0.1694734618973581,0,23
207906,2023,KOR,3357,801805.532,331011.443,21200,9.334,17898.342,0.02232254740791686,197880.8,0.5978065235648061,0.02232254740791686,0.5978065235648061,0,33
207909,2023,KOR,3612,3732891.934,1712769.947,73200,50.471,206265.484,0.05525621626527375,3694477.1999999997,2.1570189309259287,0.05525621626527375,2.1570189309259287,0,36
207912,2023,KOR,2086,4257669.751,1464113.454,146600,11.721,165886.015,0.03896169141841927,1718298.6,1.173610279521412,0.03896169141841927,1.173610279521412,0,20
207914,2023,JPN,3290,122515,109204,29500,1.814,15216,0.12419703709749827,53513,0.4900278378081389,0.12419703709749827,0.4900278378081389,0,32
207915,2023,JPN,5093,148937,91116,2396,16.947,7286,0.04892001315992668,40605.011999999995,0.44564085341762144,0.04892001315992668,0.44564085341762144,0,50
207919,2023,KOR,2200,243460.572,192931.909,2170,6.003,-4137.217,-0.01699337583089224,13026.51,0.06751869127050414,-0.01699337583089224,0.06751869127050414,0,22
207921,2023,KOR,2800,5956551.773,3721103.717,106200,61.342,461097.852,0.07741019797562666,6514520.399999999,1.7506957331606134,0.07741019797562666,1.7506957331606134,0,28
207922,2023,KOR,1500,192910.733,62014.866,2100,21.778,-9110.988,-0.04722903624030084,45733.799999999996,0.737465110381759,-0.04722903624030084,0.737465110381759,0,15
207927,2023,KOR,2000,5136660.179,1992730.554,69000,8.589,172365.842,0.03355601421808597,592641,0.2974014719704047,0.03355601421808597,0.2974014719704047,0,20
207928,2023,KOR,3670,544042.88,529626.205,8570,8.07,13835.689,0.02543124725756911,69159.90000000001,0.1305824737278625,0.02543124725756911,0.1305824737278625,0,36
207929,2023,KOR,1600,513742.45,105361.404,2300,137.654,-110490.811,-0.21507043266523918,316604.2,3.004935279715901,-0.21507043266523918,3.004935279715901,0,16
207930,2023,KOR,2810,2682930.42,2383205.649,58000,39.381,182031.6,0.06784805101281755,2284098,0.9584141431346531,0.06784805101281755,0.9584141431346531,0,28
207941,2023,KOR,2400,769067.175,573235.108,1940,8.781,-23958.57,-0.03115276633669874,17035.14,0.02971754479490115,-0.03115276633669874,0.02971754479490115,0,24
207942,2023,KOR,1500,1535857.78,772368.774,34500,19.281,64200.869,0.04180131118650843,665194.5,0.8612395042267724,0.04180131118650843,0.8612395042267724,0,15
207952,2023,KOR,3360,5568116.97,3813167.015,516000,5.33,-60861.951,-0.010930436865445375,2750280,0.7212587303889704,-0.010930436865445375,0.7212587303889704,0,33
207954,2023,KOR,2833,2814070.522,2051145.842,68800,85.991,136089.047,0.04836021199045132,5916180.8,2.8843296653305455,0.04836021199045132,2.8843296653305455,0,28
207956,2023,KOR,2621,1048177.765,849757.319,41250,12.32,81053.176,0.07732770023031352,508200,0.5980531013231555,0.07732770023031352,0.5980531013231555,0,26
207958,2023,KOR,2834,915511.541,548749.645,11890,40.311,40202.798,0.04391293413525631,479297.79,0.8734361732480027,0.04391293413525631,0.8734361732480027,0,28
208006,2023,JPN,3670,36479,22289,449,4.491,182,0.004989171852298583,2016.4589999999998,0.090468796267217,0.004989171852298583,0.090468796267217,0,36
207959,2023,KOR,2834,429017.049,226311.356,6100,76.27,-31329.661,-0.07302661065108394,465247,2.0557828304470944,-0.07302661065108394,2.0557828304470944,0,28
207961,2023,KOR,3714,480202.443,447117.3,8270,11.183,27476.028,0.057217593122490626,92483.41,0.20684372982212945,0.057217593122490626,0.20684372982212945,0,37
207964,2023,KOR,2200,236979.138,189819.477,23100,1.505,-19193.79,-0.08099358518216908,34765.5,0.183150330774539,-0.08099358518216908,0.183150330774539,0,22
207968,2023,KOR,2052,1155786.932,315220.528,5790,9.926,20802.007,0.0179981330676613,57471.54,0.1823216919426009,0.0179981330676613,0.1823216919426009,0,20
207969,2023,KOR,3490,759532.652,220728.149,1266,31.464,-19410.243,-0.02555550831012858,39833.424,0.1804637250865543,-0.02555550831012858,0.1804637250865543,0,34
207970,2023,KOR,3672,1835312.626,607571.738,6390,18.321,12785.559,0.0069664202266540715,117071.19000000002,0.19268702389840262,0.0069664202266540715,0.19268702389840262,0,36
207975,2023,KOR,2040,1401353.854,992908.485,127800,7.593,81200.923,0.05794462459872037,970385.4,0.9773160514385171,0.05794462459872037,0.9773160514385171,0,20
207982,2023,KOR,2851,1188823.572,413617.285,11460,5.913,27348.057,0.023004302441607376,67762.98,0.16383014554142727,0.023004302441607376,0.16383014554142727,0,28
207984,2023,KOR,2200,975653.235,586077.964,29250,12.924,3235.303,0.0033160377928742276,378027,0.6450114544828714,0.0033160377928742276,0.6450114544828714,0,22
207985,2023,KOR,3050,963651.592,378975.124,5850,5.217,15372.362,0.01595219903917307,30519.449999999997,0.08053153905690126,0.01595219903917307,0.08053153905690126,0,30
207989,2023,KOR,2834,564972.409,371779.503,10270,27.201,27438.29,0.048565716772905276,279354.27,0.7513977175874593,0.048565716772905276,0.7513977175874593,0,28
207990,2023,KOR,1220,110104.673,49417.587,5020,43.196,-22808.277,-0.20715085362453234,216843.91999999998,4.387990858396222,-0.20715085362453234,4.387990858396222,0,12
207991,2023,KOR,3714,930244.753,350590.767,5880,22.573,18169.649,0.019532116619205484,132729.24,0.37858738019760796,0.019532116619205484,0.37858738019760796,0,37
207994,2023,KOR,1600,1807512.336,582389.982,5870,21.102,-4409.309,-0.0024394350800159633,123868.74,0.21269036870211824,-0.0024394350800159633,0.21269036870211824,0,16
207996,2023,KOR,3317,208762.934,87094.839,823,32.385,-1560.103,-0.007473084278457209,26652.855,0.3060210605590533,-0.007473084278457209,0.3060210605590533,0,33
207999,2023,KOR,2400,443074.731,192247.663,6480,14.823,-5593.47,-0.012624213498647929,96053.04000000001,0.49963176925588954,-0.012624213498647929,0.49963176925588954,0,24
208001,2023,AUS,1000,23.529,23.187,0.01,2.961,-8.068,-0.34289600068001186,0.029609999999999997,0.0012770086686505367,-0.34289600068001186,0.0012770086686505367,1,10
208002,2023,KOR,2300,545009.763,219238.257,1425,24.36,5926.979,0.01087499601360352,34713,0.158334592123673,0.01087499601360352,0.158334592123673,0,23
208003,2023,JPN,5130,26574,7614,1896,3.205,1655,0.062278919244374203,6076.68,0.7980929866036249,0.062278919244374203,0.7980929866036249,0,51
208015,2023,JPN,4210,118874,40193,904,13.66,-1334,-0.011221966115382674,12348.64,0.30723359789017984,-0.011221966115382674,0.30723359789017984,0,42
208016,2023,JPN,5030,26909,15328,558,1.165,1031,0.03831431862945483,650.07,0.04241062108559499,0.03831431862945483,0.04241062108559499,0,50
208018,2023,JPN,1600,122280,98017,6267,9.65,12887,0.10538927052666013,60476.55,0.6170006223410225,0.10538927052666013,0.6170006223410225,0,16
208020,2023,JPN,2000,87452,51108,4825,24.497,2809,0.03212047751909619,118198.025,2.312710828050403,0.03212047751909619,2.312710828050403,0,20
208026,2023,JPN,3585,19956,8779,2185,0.562,1048,0.05251553417518541,1227.97,0.13987584007290124,0.05251553417518541,0.13987584007290124,0,35
208028,2023,JPN,3290,13528,7599,439,2.937,584,0.04316972205795387,1289.3429999999998,0.1696727200947493,0.04316972205795387,0.1696727200947493,0,32
208032,2023,JPN,3060,6833,1648,44,8.504,-531,-0.07771110785891995,374.176,0.22704854368932037,-0.07771110785891995,0.22704854368932037,0,30
208080,2023,MYS,2040,456.488,268.467,0.345,4.128,7.123,0.015603915108392773,1.4241599999999999,0.005304786063091553,0.015603915108392773,0.005304786063091553,1,20
208095,2023,SGP,4812,46198.5,24927.7,2.47,333.454,795,0.017208350920484432,823.63138,0.033040809220265005,0.017208350920484432,0.033040809220265005,1,48
208105,2023,JPN,7372,10714,3580,2001,1.099,770,0.07186858316221766,2199.099,0.6142734636871509,0.07186858316221766,0.6142734636871509,0,73
208110,2023,MYS,3559,178.552,133.948,0.23,3.915,3.297,0.018465209014740806,0.9004500000000001,0.0067223848060441365,0.018465209014740806,0.0067223848060441365,1,35
208161,2023,JPN,2800,26859,17254,2800,1.419,1371,0.05104434267843181,3973.2000000000003,0.2302770372087632,0.05104434267843181,0.2302770372087632,0,28
208124,2023,JPN,3822,2094559,1881587,75760,3.61,178321,0.0851353435257732,273493.6,0.1453526198894869,0.0851353435257732,0.1453526198894869,0,38
208133,2023,JPN,3678,58444,32144,2562,6.006,-489,-0.00836698377934433,15387.372000000001,0.4787012195121952,-0.00836698377934433,0.4787012195121952,0,36
208136,2023,JPN,3714,38971,26778,263,7.871,996,0.025557465807908446,2070.0730000000003,0.07730498917021436,0.025557465807908446,0.07730498917021436,0,37
208146,2023,JPN,5160,79497,29458,1072,7.202,1850,0.023271318414531367,7720.544,0.2620864960282436,0.023271318414531367,0.2620864960282436,0,51
208149,2023,JPN,3540,134066,77077,729,15.089,-4604,-0.034341294586248565,10999.881,0.1427128845180793,-0.034341294586248565,0.1427128845180793,0,35
208177,2023,PHL,3357,27692.603,23172.977,11.66,11.015,2552.018,0.09215522282249886,128.4349,0.005542442820359249,0.09215522282249886,0.005542442820359249,0,33
208184,2023,JPN,2200,18808,14266,690,3.597,2704,0.14376860910250958,2481.93,0.17397518575634374,0.14376860910250958,0.17397518575634374,0,22
208235,2023,MYS,2820,5505.215,3392.218,3.81,13.476,438.141,0.07958653749217787,51.343560000000004,0.015135689982188647,0.07958653749217787,0.015135689982188647,1,28
208253,2023,SGP,1600,1157.424,368.468,0.072,7.227,18.43,0.01592329172368985,0.520344,0.001412182333336952,0.01592329172368985,0.001412182333336952,1,16
208259,2023,KOR,3714,1056904.317,700696.579,14400,7.98,49529.807,0.046863094608780936,114912,0.1639968046711414,0.046863094608780936,0.1639968046711414,0,37
208264,2023,JPN,5040,12416,7129,7820,0.519,346,0.027867268041237115,4058.58,0.5693056529667555,0.027867268041237115,0.5693056529667555,0,50
208280,2023,MYS,3730,277.34,154.267,0.48,3.475,-265.93,-0.9588591620393742,1.668,0.010812422617928657,-0.9588591620393742,0.010812422617928657,1,37
208287,2023,JPN,1600,76042,40533,1650,22.736,2740,0.03603271876068488,37514.4,0.9255273480867442,0.03603271876068488,0.9255273480867442,0,16
208291,2023,JPN,2950,133269,97172,2486,2.955,4671,0.03504941134097202,7346.13,0.07559924669657926,0.03504941134097202,0.07559924669657926,0,29
208292,2023,JPN,3081,146473,56061,486,8.619,1083,0.007393854157421505,4188.834,0.07471921656766736,0.007393854157421505,0.07471921656766736,0,30
208308,2023,MYS,4941,575.58,389.075,0.285,13.664,-21.193,-0.036820250877375865,3.8942399999999995,0.010008969992931953,-0.036820250877375865,0.010008969992931953,1,49
208309,2023,JPN,4731,685120,179559,1142,23.949,15944,0.023271835590845398,27349.758,0.15231627487343993,0.023271835590845398,0.15231627487343993,0,47
208310,2023,JPN,5960,31809,17274,376,58.831,-4782,-0.15033481090257475,22120.456000000002,1.2805636216278802,-0.15033481090257475,1.2805636216278802,0,59
208326,2023,AUS,5082,13629.9,3910.3,36.9,15.606,606.5,0.04449775860424508,575.8614,0.14726783111270234,0.04449775860424508,0.14726783111270234,1,50
208355,2023,MYS,3950,645.594,533.353,0.28,5.782,-16.414,-0.025424647688795127,1.6189600000000002,0.0030354380682212348,-0.025424647688795127,0.0030354380682212348,1,39
208371,2023,JPN,3559,91254,38736,5940,11.912,8793,0.09635741994871458,70757.28,1.8266542750929369,0.09635741994871458,1.8266542750929369,0,35
208372,2023,JPN,4220,112772,61737,2912,2.866,3728,0.03305785123966942,8345.792,0.13518298589176667,0.03305785123966942,0.13518298589176667,0,42
208389,2023,JPN,2590,180020,136016,2771,10.034,10622,0.05900455504943895,27804.214000000004,0.2044187007410893,0.05900455504943895,0.2044187007410893,0,25
208432,2023,MYS,7011,68.551,41.342,0.095,7.209,-0.8,-0.01167014339688699,0.684855,0.016565599148565622,-0.01167014339688699,0.016565599148565622,1,70
208433,2023,MYS,3470,2946.65,704.806,0.995,9.459,103.697,0.035191488639641624,9.411705,0.01335361078083898,0.035191488639641624,0.01335361078083898,1,34
208451,2023,MYS,3312,860.186,522.167,3.1,5.824,-35.468,-0.04123294264263776,18.0544,0.034575911537879644,-0.04123294264263776,0.034575911537879644,1,33
208491,2023,JPN,2821,24132,16022,1390,0.766,627,0.02598209845847837,1064.74,0.0664548745474972,0.02598209845847837,0.0664548745474972,0,28
208504,2023,JPN,3950,166468,130409,4201,15.658,13661,0.08206382007352765,65779.258,0.5044073491860225,0.08206382007352765,0.5044073491860225,0,39
208506,2023,JPN,5065,119706,48218,4870,4.694,4421,0.036932150435232985,22859.78,0.47409224770832464,0.036932150435232985,0.47409224770832464,0,50
208520,2023,JPN,3500,65066,57165,1867,4.943,1841,0.028294347278148342,9228.581,0.16143761042595994,0.028294347278148342,0.16143761042595994,0,35
208541,2023,MYS,2650,167.716,111.985,0.435,2.038,13.05,0.07781010756278471,0.8865299999999999,0.007916506675001116,0.07781010756278471,0.007916506675001116,1,26
